,imdb_id,original_title,avg_vote,release_year
731,tt0120596,The Bachelor,5.0,1999
3513,tt0099697,Graveyard Shift,5.0,1990
480,tt1198138,Obsessed,5.0,2009
732,tt0120458,Virus,5.0,1999
2371,tt0356634,Garfield,5.0,2004
1565,tt1659343,Universal Soldier: Day of Reckoning,5.0,2012
546,tt1325004,The Twilight Saga: Eclipse,5.0,2010
1532,tt0938330,Silent Hill: Revelation 3D,5.0,2012
723,tt0171363,The Haunting,5.0,1999
3069,tt0211181,102 Dalmatians,4.9,2000
1209,tt1742650,I Don't Know How She Does It,4.9,2011
1099,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,4.9,2011
3097,tt0162983,Hanging Up,4.9,2000
3072,tt0134983,Supernova,4.9,2000
1141,tt1093357,The Darkest Hour,4.9,2011
2706,tt0088103,Sheena,4.9,1984
3120,tt0085636,Halloween III: Season of the Witch,4.9,1982
1037,tt0848538,Gong fu guan lan,4.9,2008
1789,tt0120390,Turbulence,4.9,1997
563,tt1320261,Gulliver's Travels,4.9,2010
750,tt0165643,Black and White,4.9,1999
674,tt1452628,Vanishing on 7th Street,4.9,2010
79,tt1029360,Poltergeist,4.9,2015
2844,tt0104437,Honey I Blew Up the Kid,4.9,1992
1534,tt1366365,The Cold Light of Day,4.9,2012
2007,tt0089826,Porky's Revenge,4.9,1985
2849,tt0105128,Pet Sematary II,4.9,1992
2465,tt0315824,The Big Bounce,4.9,2004
454,tt1311067,Halloween II,4.9,2009
72,tt3605418,Knock Knock,4.9,2015
2987,tt0117331,The Phantom,4.9,1996
434,tt1045778,Year One,4.9,2009
2795,tt0114436,Showgirls,4.9,1995
702,tt0120891,Wild Wild West,4.9,1999
1363,tt0285462,Boat Trip,4.9,2002
1367,tt0267248,Abandon,4.9,2002
902,tt0246544,The Musketeer,4.9,2001
1219,tt1436559,"Love, Wedding, Marriage",4.9,2011
2316,tt0443431,Another Gay Movie,4.9,2006
2806,tt0113253,Halloween: The Curse of Michael Myers,4.9,1995
3187,tt0118747,Blues Brothers 2000,4.9,1998
2477,tt0330691,Il cartaio,4.9,2004
1401,tt0109813,The Flintstones,4.9,1994
267,tt2103254,Tammy,4.9,2014
1644,tt0305357,Charlie's Angels: Full Throttle,4.9,2003
3285,tt0101917,Freddy's Dead: The Final Nightmare,4.9,1991
484,tt1134854,Survival of the Dead,4.9,2009
3062,tt0219653,Dracula 2000,4.9,2000
875,tt0228333,Ghosts of Mars,4.9,2001
3609,tt0106375,Beethoven's 2nd,4.9,1993
634,tt0872230,My Soul to Take,4.8,2010
138,tt1524575,The Vatican Tapes,4.8,2015
3573,tt0108308,Teenage Mutant Ninja Turtles III,4.8,1993
1872,tt1815862,After Earth,4.8,2013
907,tt0290332,The Wash,4.8,2001
1882,tt1572315,Texas Chainsaw 3D,4.8,2013
2298,tt0398913,DOA: Dead or Alive,4.8,2006
1544,tt1945062,About Cherry,4.8,2012
153,tt4337690,90 Minutes in Heaven,4.8,2015
853,tt0231402,Crocodile Dundee in Los Angeles,4.8,2001
1548,tt1132449,Lay the Favorite,4.8,2012
886,tt0255798,The Animal,4.8,2001
1008,tt0831887,The Spirit,4.8,2008
1060,tt0887971,While She Was Out,4.8,2008
3616,tt0107387,Leprechaun,4.8,1993
635,tt0411951,TEKKEN,4.8,2010
403,tt1139668,The Unborn,4.8,2009
2075,tt0374536,Bewitched,4.8,2005
2395,tt0411705,9 Songs,4.8,2004
505,tt1314228,Did You Hear About The Morgans?,4.8,2009
396,tt0881891,All About Steve,4.8,2009
2002,tt0089173,Friday the 13th: A New Beginning,4.8,1985
2066,tt0400497,Herbie Fully Loaded,4.8,2005
1146,tt1265990,The Roommate,4.8,2011
2451,tt0335121,Godsend,4.8,2004
2411,tt0387575,Seed of Chucky,4.8,2004
1639,tt0333780,"Legally Blonde 2: Red, White & Blonde",4.8,2003
1737,tt0118615,Anaconda,4.8,1997
296,tt2339741,The Woman in Black 2: Angel of Death,4.8,2014
2277,tt0454919,Pulse,4.8,2006
2089,tt0367652,Deuce Bigalow: European Gigolo,4.7,2005
506,tt1053859,The Grudge 3,4.7,2009
1214,tt0844993,Hoodwinked Too! Hood VS. Evil,4.7,2011
3349,tt0095889,Poltergeist III,4.7,1988
1574,tt1603257,ATM,4.7,2012
2435,tt0366174,Anacondas: The Hunt for the Blood Orchid,4.7,2004
897,tt0166276,Monkeybone,4.7,2001
1705,tt0326769,Biker Boyz,4.7,2003
2553,tt0758730,Aliens vs Predator: Requiem,4.7,2007
89,tt3181822,The Boy Next Door,4.7,2015
2334,tt0433442,The Return,4.7,2006
582,tt1075747,Jonah Hex,4.7,2010
3148,tt0130018,I Still Know What You Did Last Summer,4.7,1998
359,tt1259571,The Twilight Saga: New Moon,4.7,2009
493,tt1100119,Shorts,4.7,2009
898,tt0250310,Corky Romano,4.7,2001
2057,tt0357277,Elektra,4.7,2005
2431,tt0361467,Confessions of a Teenage Drama Queen,4.7,2004
316,tt2528814,God's Not Dead,4.7,2014
3098,tt0163676,The In Crowd,4.7,2000
2123,tt0368578,Are We There Yet?,4.7,2005
2629,tt0374563,Captivity,4.7,2007
749,tt0144814,The Rage: Carrie 2,4.7,1999
2281,tt0419946,The Marine,4.7,2006
3659,tt0091225,Howard the Duck,4.7,1986
2744,tt0086361,Staying Alive,4.7,1983
2971,tt0115986,The Crow: City of Angels,4.7,1996
836,tt0240462,Dr. Dolittle 2,4.7,2001
1377,tt0290212,Full Frontal,4.7,2002
2238,tt0421729,Big Momma's House 2,4.7,2006
672,tt1391137,Why Did I Get Married Too?,4.7,2010
3081,tt0156841,The Next Best Thing,4.7,2000
1562,tt2109184,Paranormal Activity 4,4.6,2012
2666,tt0462229,Code Name: The Cleaner,4.6,2007
247,tt1085492,The Prince,4.6,2014
107,tt2473510,Paranormal Activity: The Ghost Dimension,4.6,2015
908,tt0247303,Down,4.6,2001
2470,tt0358349,Agent Cody Banks 2: Destination London,4.6,2004
290,tt2799166,The Pyramid,4.6,2014
647,tt1302067,Yogi Bear,4.6,2010
2819,tt0114825,Vampire in Brooklyn,4.6,1995
1405,tt0110216,Junior,4.6,1994
1027,tt0844671,College,4.6,2008
3077,tt0144964,Highlander: Endgame,4.6,2000
1434,tt0110329,Leprechaun 2,4.6,1994
889,tt0132245,Driven,4.6,2001
1422,tt0110725,On Deadly Ground,4.6,1994
2318,tt0454082,Black Christmas,4.6,2006
3197,tt0155975,Psycho,4.6,1998
2991,tt0116654,The Island of Dr. Moreau,4.6,1996
3244,tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan,4.6,1989
1728,tt0119303,Home Alone 3,4.5,1997
455,tt1114677,Hannah Montana: The Movie,4.5,2009
398,tt1231580,Alvin and the Chipmunks: The Squeakquel,4.5,2009
2953,tt0117765,Striptease,4.5,1996
1421,tt0110027,Highlander III: The Sorcerer,4.5,1994
2412,tt0316732,Taxi,4.5,2004
190,tt1204977,Ouija,4.5,2014
2678,tt0078740,The Concorde... Airport '79,4.5,1979
586,tt1261945,Sex and the City 2,4.5,2010
2018,tt0089798,Perfect,4.5,1985
1039,tt0482603,Space Chimps,4.5,2008
787,tt0160429,The King and I,4.5,1999
3614,tt0106453,Body of Evidence,4.5,1993
1018,tt0426592,Superhero Movie,4.5,2008
1232,tt1714209,In the Land of Blood and Honey,4.5,2011
2461,tt0367085,Soul Plane,4.5,2004
3688,tt0092115,Troll,4.5,1986
1226,tt1464174,"Big Mommas: Like Father, Like Son",4.4,2011
621,tt1564585,Skyline,4.4,2010
88,tt3450650,Paul Blart: Mall Cop 2,4.4,2015
3315,tt0102395,Mannequin Two: On the Move,4.4,1991
2255,tt0430304,Little Man,4.4,2006
846,tt0211443,Jason X,4.4,2001
2051,tt0329774,xXx: State of the Union,4.4,2005
1411,tt0110657,The Next Karate Kid,4.4,1994
3115,tt0084021,Grease 2,4.4,1982
1975,tt2167202,Getaway,4.4,2013
2288,tt0383060,Zoom,4.4,2006
2283,tt0393735,The Shaggy Dog,4.4,2006
2223,tt0370032,Ultraviolet,4.4,2006
3070,tt0144528,Nutty Professor II: The Klumps,4.4,2000
1977,tt1662293,Nothing Left to Fear,4.4,2013
314,tt2495104,Parts Per Billion,4.3,2014
1669,tt0338459,Spy Kids 3-D: Game Over,4.3,2003
1570,tt1507563,Dark Tide,4.3,2012
2239,tt0430912,Basic Instinct 2,4.3,2006
320,tt3433074,Mrs. Brown's Boys D'Movie,4.3,2014
58,tt1502712,Fantastic Four,4.3,2015
2403,tt0167456,Thunderbirds,4.3,2004
3270,tt0102034,Highlander II: The Quickening,4.3,1991
1114,tt1071875,Ghost Rider: Spirit of Vengeance,4.3,2011
1897,tt1333125,Movie 43,4.3,2013
625,tt1287468,Cats & Dogs 2 : The Revenge of Kitty Galore,4.3,2010
776,tt0120757,The Mod Squad,4.3,1999
1168,tt1615918,Alvin and the Chipmunks: Chipwrecked,4.3,2011
2807,tt0113010,Fair Game,4.3,1995
640,tt1392197,Marmaduke,4.3,2010
2160,tt0357507,Boogeyman,4.2,2005
613,tt1041804,The Nutcracker: The Untold Story,4.2,2010
301,tt1043726,The Legend of Hercules,4.2,2014
3606,tt0107254,Jason Goes to Hell: The Final Friday,4.2,1993
1569,tt1560985,The Devil Inside,4.2,2012
3095,tt0131704,The Adventures of Rocky & Bullwinkle,4.2,2000
2124,tt0318081,A Sound of Thunder,4.2,2005
145,tt2309260,The Gallows,4.2,2015
752,tt0176269,Universal Soldier: The Return,4.2,1999
2720,tt0089200,Ghoulies,4.2,1984
906,tt0166110,Bones,4.2,2001
675,tt1396208,Action Replayy,4.2,2010
1579,tt1433822,The Apparition,4.1,2012
23,tt2322441,Fifty Shades of Grey,4.1,2015
3585,tt0107978,RoboCop 3,4.1,1993
3581,tt0108255,Super Mario Bros.,4.1,1993
2458,tt0329691,Torque,4.1,2004
2610,tt0477051,Norbit,4.1,2007
317,tt2752758,Devil's Due,4.1,2014
781,tt0120604,Beowulf,4.1,1999
2165,tt0290747,Man-Thing,4.0,2005
1968,tt2034139,The Last Exorcism Part II,4.0,2013
548,tt0938283,The Last Airbender,4.0,2010
1356,tt0220506,Halloween: Resurrection,4.0,2002
1418,tt0111301,Street Fighter,4.0,1994
1247,tt1633356,Shark Night,4.0,2011
3617,tt0108187,Son of the Pink Panther,3.9,1993
1740,tt0120179,Speed 2: Cruise Control,3.9,1997
1021,tt1014775,Beverly Hills Chihuahua,3.8,2008
2721,tt0086955,Best Defense,3.8,1984
1964,tt2292959,The Canyons,3.8,2013
982,tt0811138,The Love Guru,3.8,2008
659,tt0492389,Furry Vengeance,3.8,2010
1366,tt0180052,The Adventures of Pluto Nash,3.8,2002
3184,tt0118661,The Avengers,3.8,1998
331,tt0076009,Exorcist II: The Heretic,3.8,1977
1430,tt0106761,Double Dragon,3.8,1994
1353,tt0308208,Ballistic: Ecks vs. Sever,3.7,2002
1783,tt0119707,Mortal Kombat: Annihilation,3.7,1997
1530,tt1714203,Piranha 3DD,3.7,2012
478,tt0891592,Street Fighter: The Legend of Chun-Li,3.7,2009
2230,tt0450345,The Wicker Man,3.7,2006
1787,tt0120389,Turbo: A Power Rangers Movie,3.7,1997
1720,tt0118688,Batman & Robin,3.7,1997
3417,tt0093974,"Silent Night, Deadly Night Part 2",3.7,1987
3386,tt0094074,Superman IV: The Quest for Peace,3.7,1987
2732,tt0085750,Jaws 3,3.7,1983
2125,tt0432291,The Fog,3.7,2005
1362,tt0291502,Swept Away,3.6,2002
3082,tt0190374,Dungeons & Dragons,3.6,2000
1566,tt1852770,Dracula 3D,3.6,2012
486,tt1231277,S. Darko,3.6,2009
3052,tt0158622,The Flintstones in Viva Rock Vegas,3.6,2000
2592,tt0897361,I Know Who Killed Me,3.6,2007
1196,tt1517489,Spy Kids: All the Time in the World,3.5,2011
2139,tt0424774,The Adventures of Sharkboy and Lavagirl,3.5,2005
1067,tt1172060,It's Alive,3.5,2008
1937,tt0795461,Scary Movie 5,3.5,2013
1779,tt0120185,Spice World - The Movie,3.5,1997
1365,tt0275022,Crossroads,3.5,2002
583,tt1666186,Vampires Suck,3.4,2010
1373,tt0295254,FearDotCom,3.4,2002
2394,tt0327554,Catwoman,3.4,2004
1683,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,3.4,2003
1436,tt0110978,Texas Chainsaw Massacre: The Next Generation,3.3,1994
1136,tt0810913,Jack and Jill,3.3,2011
2599,tt0462244,Daddy Day Camp,3.1,2007
209,tt2467046,Left Behind,3.1,2014
3381,tt0093300,Jaws: The Revenge,3.0,1987
3304,tt0101615,Cool as Ice,2.9,1991
2128,tt0383222,BloodRayne,2.9,2005
1790,tt0120207,Steel,2.8,1997
1005,tt1073498,Meet the Spartans,2.8,2008
2265,tt0466342,Date Movie,2.8,2006
790,tt0118665,Baby Geniuses,2.6,1999
1680,tt0299930,Gigli,2.5,2003
2159,tt0369226,Alone in the Dark,2.4,2005
2616,tt0799949,Epic Movie,2.4,2007
1712,tt0339034,From Justin to Kelly,2.1,2003
1688,tt0317676,House of the Dead,2.0,2003
1046,tt1213644,Disaster Movie,1.9,2008
1595,tt0249516,Foodfight!,1.5,2012
